date,path,orbit
2000-05-30,157,2387
2000-05-30,173,2388
2000-05-30,189,2389
2000-05-30,205,2390
2000-05-30,221,2391
2000-05-31,11,2407
2000-05-31,27,2408
2000-05-31,43,2409
2000-05-31,59,2410
2000-05-31,75,2411
2000-05-31,91,2412
2000-05-31,100,2398
2000-05-31,116,2399
2000-05-31,132,2400
2000-05-31,148,2401
2000-05-31,164,2402
2000-05-31,180,2403
2000-05-31,196,2404
2000-05-31,212,2405
2000-05-31,228,2406
2000-06-01,2,2421
2000-06-01,18,2422
2000-06-01,34,2423
2000-06-01,50,2424
2000-06-01,66,2425
2000-06-01,82,2426
2000-06-01,107,2413
2000-06-01,123,2414
2000-06-01,139,2415
2000-06-01,155,2416
2000-06-01,171,2417
2000-06-01,187,2418
2000-06-01,203,2419
2000-06-01,219,2420
2000-06-03,32,2452
2000-06-03,48,2453
2000-06-03,64,2454
2000-06-03,105,2442
2000-06-03,121,2443
2000-06-03,137,2444
2000-06-03,169,2446
2000-06-04,7,2465
2000-06-04,23,2466
2000-06-04,39,2467
2000-06-04,55,2468
2000-06-04,71,2469
2000-06-04,87,2470
2000-06-04,96,2456
2000-06-04,112,2457
2000-06-04,128,2458
2000-06-04,144,2459
2000-06-04,160,2460
2000-06-04,176,2461
2000-06-04,192,2462
2000-06-04,208,2463
2000-06-04,224,2464
2000-06-05,14,2480
2000-06-05,30,2481
2000-06-05,46,2482
2000-06-05,62,2483
2000-06-05,103,2471
2000-06-05,119,2472
2000-06-05,135,2473
2000-06-05,151,2474
2000-06-05,167,2475
2000-06-05,183,2476
2000-06-05,199,2477
2000-06-05,215,2478
2000-06-05,231,2479
2000-06-06,5,2494
2000-06-06,21,2495
2000-06-06,37,2496
2000-06-06,53,2497
2000-06-06,69,2498
2000-06-06,85,2499
2000-06-06,94,2485
2000-06-06,110,2486
2000-06-06,126,2487
2000-06-06,142,2488
2000-06-06,206,2492
2000-06-06,222,2493
2000-06-07,12,2509
2000-06-07,28,2510
2000-06-07,44,2511
2000-06-07,60,2512
2000-06-07,76,2513
2000-06-07,92,2514
2000-06-07,101,2500
2000-06-07,117,2501
2000-06-07,133,2502
2000-06-07,149,2503
2000-06-07,165,2504
2000-06-07,181,2505
2000-06-07,197,2506
2000-06-07,213,2507
2000-06-07,229,2508
2000-06-08,3,2523
2000-06-08,19,2524
2000-06-08,35,2525
2000-06-08,51,2526
2000-06-08,67,2527
2000-06-08,83,2528
2000-06-08,108,2515
2000-06-08,124,2516
2000-06-08,140,2517
2000-06-08,156,2518
2000-06-08,172,2519
2000-06-08,188,2520
2000-06-08,204,2521
2000-06-08,220,2522
2000-06-09,10,2538
2000-06-09,26,2539
2000-06-09,42,2540
2000-06-09,58,2541
2000-06-09,74,2542
2000-06-09,90,2543
2000-06-09,99,2529
2000-06-09,115,2530
2000-06-09,131,2531
2000-06-09,147,2532
2000-06-09,163,2533
2000-06-09,179,2534
2000-06-09,195,2535
2000-06-09,211,2536
2000-06-09,227,2537
2000-06-10,33,2554
2000-06-10,49,2555
2000-06-10,65,2556
2000-06-10,81,2557
2000-06-10,106,2544
2000-06-10,122,2545
2000-06-10,138,2546
2000-06-10,154,2547
2000-06-10,170,2548
2000-06-10,186,2549
2000-06-10,202,2550
2000-06-11,8,2567
2000-06-11,40,2569
2000-06-11,97,2558
2000-06-11,113,2559
2000-06-11,129,2560
2000-06-11,145,2561
2000-06-11,225,2566
2000-06-12,31,2583
2000-06-12,47,2584
2000-06-12,63,2585
2000-06-12,79,2586
2000-06-12,104,2573
2000-06-12,120,2574
2000-06-12,136,2575
2000-06-12,152,2576
2000-06-12,168,2577
2000-06-12,184,2578
2000-06-12,232,2581
2000-06-13,6,2596
2000-06-13,22,2597
2000-06-13,38,2598
2000-06-13,54,2599
2000-06-13,86,2601
2000-06-13,111,2588
2000-06-13,127,2589
2000-06-13,143,2590
2000-06-13,159,2591
2000-06-13,175,2592
2000-06-13,191,2593
2000-06-13,207,2594
2000-06-13,223,2595
2000-06-14,13,2611
2000-06-14,29,2612
2000-06-14,45,2613
2000-06-14,61,2614
2000-06-14,77,2615
2000-06-14,93,2616
2000-06-14,102,2602
2000-06-14,118,2603
2000-06-14,134,2604
2000-06-14,150,2605
2000-06-14,166,2606
2000-06-14,182,2607
2000-06-14,198,2608
2000-06-14,214,2609
2000-06-14,230,2610
2000-06-15,20,2626
2000-06-15,36,2627
2000-06-15,109,2617
2000-06-15,125,2618
2000-06-15,141,2619
2000-06-15,157,2620
2000-06-15,173,2621
2000-06-15,189,2622
2000-06-16,11,2640
2000-06-16,27,2641
2000-06-16,43,2642
2000-06-16,59,2643
2000-06-16,75,2644
2000-06-16,100,2631
2000-06-16,116,2632
2000-06-16,180,2636
2000-06-16,196,2637
2000-06-16,212,2638
2000-06-16,228,2639
2000-06-17,2,2654
2000-06-17,18,2655
2000-06-17,34,2656
2000-06-17,50,2657
2000-06-17,66,2658
2000-06-17,82,2659
2000-06-17,107,2646
2000-06-17,123,2647
2000-06-17,139,2648
2000-06-17,171,2650
2000-06-17,187,2651
2000-06-17,203,2652
2000-06-17,219,2653
2000-06-18,9,2669
2000-06-18,25,2670
2000-06-18,41,2671
2000-06-18,98,2660
2000-06-18,114,2661
2000-06-18,130,2662
2000-06-18,146,2663
2000-06-18,162,2664
2000-06-18,178,2665
2000-06-18,194,2666
2000-06-18,210,2667
2000-06-18,226,2668
2000-06-19,16,2684
2000-06-19,32,2685
2000-06-19,48,2686
2000-06-19,64,2687
2000-06-19,80,2688
2000-06-19,105,2675
2000-06-19,121,2676
2000-06-19,137,2677
2000-06-19,153,2678
2000-06-19,169,2679
2000-06-19,185,2680
2000-06-19,201,2681
2000-06-19,217,2682
2000-06-19,233,2683
2000-06-20,7,2698
2000-06-20,23,2699
2000-06-20,39,2700
2000-06-20,55,2701
2000-06-20,71,2702
2000-06-20,87,2703
2000-06-20,96,2689
2000-06-20,112,2690
2000-06-20,128,2691
2000-06-20,144,2692
2000-06-20,176,2694
2000-06-20,192,2695
2000-06-20,208,2696
2000-06-20,224,2697
2000-06-21,14,2713
2000-06-21,30,2714
2000-06-21,46,2715
2000-06-21,62,2716
2000-06-21,78,2717
2000-06-21,103,2704
2000-06-21,119,2705
2000-06-21,135,2706
2000-06-21,151,2707
2000-06-21,167,2708
2000-06-21,183,2709
2000-06-21,199,2710
2000-06-21,215,2711
2000-06-21,231,2712
2000-06-22,5,2727
2000-06-22,21,2728
2000-06-22,37,2729
2000-06-22,53,2730
2000-06-22,69,2731
2000-06-22,85,2732
2000-06-22,94,2718
2000-06-22,110,2719
2000-06-22,126,2720
2000-06-22,142,2721
2000-06-22,158,2722
2000-06-22,174,2723
2000-06-22,190,2724
2000-06-22,206,2725
2000-06-22,222,2726
2000-06-23,12,2742
2000-06-23,28,2743
2000-06-23,44,2744
2000-06-23,60,2745
2000-06-23,76,2746
2000-06-23,92,2747
2000-06-23,101,2733
2000-06-23,117,2734
2000-06-23,133,2735
2000-06-23,149,2736
2000-06-23,165,2737
2000-06-23,181,2738
2000-06-23,197,2739
2000-06-23,213,2740
2000-06-23,229,2741
2000-06-24,3,2756
2000-06-24,19,2757
2000-06-24,35,2758
2000-06-24,51,2759
2000-06-24,67,2760
2000-06-24,83,2761
2000-06-24,108,2748
2000-06-24,124,2749
2000-06-24,140,2750
2000-06-24,156,2751
2000-06-24,172,2752
2000-06-24,188,2753
2000-06-24,204,2754
2000-06-24,220,2755
2000-06-25,10,2771
2000-06-25,26,2772
2000-06-25,42,2773
2000-06-25,58,2774
2000-06-25,74,2775
2000-06-25,90,2776
2000-06-25,99,2762
2000-06-25,115,2763
2000-06-25,163,2766
2000-06-25,179,2767
2000-06-25,195,2768
2000-06-25,211,2769
2000-06-25,227,2770
2000-06-26,1,2785
2000-06-26,81,2790
2000-06-26,154,2780
2000-06-26,186,2782
2000-06-26,202,2783
2000-06-26,218,2784
2000-06-27,97,2791
2000-06-27,113,2792
2000-06-27,129,2793
2000-06-28,15,2815
2000-06-28,31,2816
2000-06-28,47,2817
2000-06-28,63,2818
2000-06-28,79,2819
2000-06-28,104,2806
2000-06-28,120,2807
2000-06-28,136,2808
2000-06-28,152,2809
2000-06-28,168,2810
2000-06-28,184,2811
2000-06-28,200,2812
2000-06-28,216,2813
2000-06-28,232,2814
2000-06-29,6,2829
2000-06-29,22,2830
2000-06-29,38,2831
2000-06-29,54,2832
2000-06-29,70,2833
2000-06-29,86,2834
2000-06-29,95,2820
2000-06-29,111,2821
2000-06-29,127,2822
2000-06-29,143,2823
2000-06-29,159,2824
2000-06-29,175,2825
2000-06-29,191,2826
2000-06-29,207,2827
2000-06-29,223,2828
2000-06-30,13,2844
2000-06-30,29,2845
2000-06-30,45,2846
2000-06-30,61,2847
2000-06-30,77,2848
2000-06-30,93,2849
2000-06-30,102,2835
2000-06-30,118,2836
2000-06-30,134,2837
2000-06-30,150,2838
2000-06-30,214,2842
2000-06-30,230,2843
2000-07-01,4,2858
2000-07-01,20,2859
2000-07-01,36,2860
2000-07-01,52,2861
2000-07-01,68,2862
2000-07-01,109,2850
2000-07-01,125,2851
2000-07-01,141,2852
2000-07-01,157,2853
2000-07-01,173,2854
2000-07-01,189,2855
2000-07-01,205,2856
2000-07-01,221,2857
2000-07-02,11,2873
2000-07-02,43,2875
2000-07-02,59,2876
2000-07-02,75,2877
2000-07-02,91,2878
2000-07-02,116,2865
2000-07-02,132,2866
2000-07-02,148,2867
2000-07-02,164,2868
2000-07-02,180,2869
2000-07-02,196,2870
2000-07-02,228,2872
2000-07-03,2,2887
2000-07-03,18,2888
2000-07-03,34,2889
2000-07-03,50,2890
2000-07-03,66,2891
2000-07-03,82,2892
2000-07-03,107,2879
2000-07-03,123,2880
2000-07-03,139,2881
2000-07-03,155,2882
2000-07-03,171,2883
2000-07-03,187,2884
2000-07-03,203,2885
2000-07-03,219,2886
2000-07-04,9,2902
2000-07-04,25,2903
2000-07-04,41,2904
2000-07-04,57,2905
2000-07-04,73,2906
2000-07-04,89,2907
2000-07-04,98,2893
2000-07-04,114,2894
2000-07-04,130,2895
2000-07-04,146,2896
2000-07-04,162,2897
2000-07-04,178,2898
2000-07-04,194,2899
2000-07-04,210,2900
2000-07-04,226,2901
2000-07-05,16,2917
2000-07-05,32,2918
2000-07-05,48,2919
2000-07-05,80,2921
2000-07-05,105,2908
2000-07-05,121,2909
2000-07-05,137,2910
2000-07-05,153,2911
2000-07-05,169,2912
2000-07-05,185,2913
2000-07-05,201,2914
2000-07-05,217,2915
2000-07-05,233,2916
2000-07-06,7,2931
2000-07-06,23,2932
2000-07-06,55,2934
2000-07-06,71,2935
2000-07-06,87,2936
2000-07-06,96,2922
2000-07-06,112,2923
2000-07-06,128,2924
2000-07-06,144,2925
2000-07-06,160,2926
2000-07-06,176,2927
2000-07-06,192,2928
2000-07-06,208,2929
2000-07-06,224,2930
2000-07-07,14,2946
2000-07-07,30,2947
2000-07-07,46,2948
2000-07-07,62,2949
2000-07-07,78,2950
2000-07-07,103,2937
2000-07-07,119,2938
2000-07-07,135,2939
2000-07-07,151,2940
2000-07-07,167,2941
2000-07-07,183,2942
2000-07-07,199,2943
2000-07-07,215,2944
2000-07-08,5,2960
2000-07-08,21,2961
2000-07-08,37,2962
2000-07-08,53,2963
2000-07-08,69,2964
2000-07-08,85,2965
2000-07-08,94,2951
2000-07-08,110,2952
2000-07-08,126,2953
2000-07-08,142,2954
2000-07-08,158,2955
2000-07-08,174,2956
2000-07-08,206,2958
2000-07-08,222,2959
2000-07-09,12,2975
2000-07-09,28,2976
2000-07-09,44,2977
2000-07-09,60,2978
2000-07-09,76,2979
2000-07-09,92,2980
2000-07-09,101,2966
2000-07-09,117,2967
2000-07-09,133,2968
2000-07-09,149,2969
2000-07-09,165,2970
2000-07-09,181,2971
2000-07-09,197,2972
2000-07-09,213,2973
2000-07-09,229,2974
2000-07-10,3,2989
2000-07-10,19,2990
2000-07-10,35,2991
2000-07-10,51,2992
2000-07-10,67,2993
2000-07-10,83,2994
2000-07-10,108,2981
2000-07-10,124,2982
2000-07-10,140,2983
2000-07-10,156,2984
2000-07-10,172,2985
2000-07-10,188,2986
2000-07-10,204,2987
2000-07-10,220,2988
2000-07-11,10,3004
2000-07-11,26,3005
2000-07-11,42,3006
2000-07-11,58,3007
2000-07-11,74,3008
2000-07-11,90,3009
2000-07-11,99,2995
2000-07-11,115,2996
2000-07-11,131,2997
2000-07-11,147,2998
2000-07-11,163,2999
2000-07-11,179,3000
2000-07-11,195,3001
2000-07-11,211,3002
2000-07-11,227,3003
2000-07-12,1,3018
2000-07-12,17,3019
2000-07-12,33,3020
2000-07-12,49,3021
2000-07-12,65,3022
2000-07-12,81,3023
2000-07-12,106,3010
2000-07-12,122,3011
2000-07-12,138,3012
2000-07-12,170,3014
2000-07-12,186,3015
2000-07-12,202,3016
2000-07-12,218,3017
2000-07-13,8,3033
2000-07-13,24,3034
2000-07-13,40,3035
2000-07-13,56,3036
2000-07-13,72,3037
2000-07-13,88,3038
2000-07-13,97,3024
2000-07-13,113,3025
2000-07-13,129,3026
2000-07-13,145,3027
2000-07-13,161,3028
2000-07-13,177,3029
2000-07-13,193,3030
2000-07-13,209,3031
2000-07-13,225,3032
2000-07-14,15,3048
2000-07-14,31,3049
2000-07-14,79,3052
2000-07-14,136,3041
2000-07-14,152,3042
2000-07-14,168,3043
2000-07-14,184,3044
2000-07-14,200,3045
2000-07-14,216,3046
2000-07-14,232,3047
2000-07-15,95,3053
2000-07-15,143,3056
2000-07-15,159,3057
2000-07-15,175,3058
2000-07-15,191,3059
2000-07-16,13,3077
2000-07-16,29,3078
2000-07-16,45,3079
2000-07-16,61,3080
2000-07-16,77,3081
2000-07-16,93,3082
2000-07-16,102,3068
2000-07-16,118,3069
2000-07-16,134,3070
2000-07-16,150,3071
2000-07-16,166,3072
2000-07-16,214,3075
2000-07-16,230,3076
2000-07-17,4,3091
2000-07-17,20,3092
2000-07-17,36,3093
2000-07-17,52,3094
2000-07-17,68,3095
2000-07-17,84,3096
2000-07-17,141,3085
2000-07-17,157,3086
2000-07-17,173,3087
2000-07-17,189,3088
2000-07-17,205,3089
2000-07-17,221,3090
2000-07-18,11,3106
2000-07-18,27,3107
2000-07-18,43,3108
2000-07-18,59,3109
2000-07-18,75,3110
2000-07-18,91,3111
2000-07-18,100,3097
2000-07-18,116,3098
2000-07-18,132,3099
2000-07-18,148,3100
2000-07-18,164,3101
2000-07-18,180,3102
2000-07-18,196,3103
2000-07-18,212,3104
2000-07-18,228,3105
2000-07-19,2,3120
2000-07-19,18,3121
2000-07-19,34,3122
2000-07-19,50,3123
2000-07-19,66,3124
2000-07-19,82,3125
2000-07-19,107,3112
2000-07-19,123,3113
2000-07-19,139,3114
2000-07-19,155,3115
2000-07-19,171,3116
2000-07-19,187,3117
2000-07-19,203,3118
2000-07-19,219,3119
2000-07-20,9,3135
2000-07-20,25,3136
2000-07-20,41,3137
2000-07-20,57,3138
2000-07-20,73,3139
2000-07-20,89,3140
2000-07-20,98,3126
2000-07-20,114,3127
2000-07-20,130,3128
2000-07-20,146,3129
2000-07-20,162,3130
2000-07-20,178,3131
2000-07-20,194,3132
2000-07-20,210,3133
2000-07-20,226,3134
2000-07-21,16,3150
2000-07-21,32,3151
2000-07-21,48,3152
2000-07-21,64,3153
2000-07-21,80,3154
2000-07-21,105,3141
2000-07-21,121,3142
2000-07-21,137,3143
2000-07-21,153,3144
2000-07-21,169,3145
2000-07-21,185,3146
2000-07-21,201,3147
2000-07-21,217,3148
2000-07-21,233,3149
2000-07-22,7,3164
2000-07-22,23,3165
2000-07-22,39,3166
2000-07-22,55,3167
2000-07-22,71,3168
2000-07-22,87,3169
2000-07-22,96,3155
2000-07-22,112,3156
2000-07-22,128,3157
2000-07-22,144,3158
2000-07-22,160,3159
2000-07-22,176,3160
2000-07-22,192,3161
2000-07-22,208,3162
2000-07-22,224,3163
2000-07-23,14,3179
2000-07-23,30,3180
2000-07-23,46,3181
2000-07-23,62,3182
2000-07-23,78,3183
2000-07-23,103,3170
2000-07-23,119,3171
2000-07-23,135,3172
2000-07-23,151,3173
2000-07-23,167,3174
2000-07-23,183,3175
2000-07-23,199,3176
2000-07-23,215,3177
2000-07-23,231,3178
2000-07-24,5,3193
2000-07-24,21,3194
2000-07-24,37,3195
2000-07-24,53,3196
2000-07-24,69,3197
2000-07-24,85,3198
2000-07-24,94,3184
2000-07-24,110,3185
2000-07-24,126,3186
2000-07-24,142,3187
2000-07-24,158,3188
2000-07-24,174,3189
2000-07-24,190,3190
2000-07-24,206,3191
2000-07-24,222,3192
2000-07-25,12,3208
2000-07-25,28,3209
2000-07-25,44,3210
2000-07-25,60,3211
2000-07-25,76,3212
2000-07-25,92,3213
2000-07-25,101,3199
2000-07-25,117,3200
2000-07-25,133,3201
2000-07-25,149,3202
2000-07-25,165,3203
2000-07-25,181,3204
2000-07-25,197,3205
2000-07-25,213,3206
2000-07-25,229,3207
2000-07-26,3,3222
2000-07-26,19,3223
2000-07-26,35,3224
2000-07-26,51,3225
2000-07-26,67,3226
2000-07-26,83,3227
2000-07-26,108,3214
2000-07-26,124,3215
2000-07-26,140,3216
2000-07-26,156,3217
2000-07-26,172,3218
2000-07-26,188,3219
2000-07-26,204,3220
2000-07-26,220,3221
2000-07-27,10,3237
2000-07-27,26,3238
2000-07-27,42,3239
2000-07-27,58,3240
2000-07-27,74,3241
2000-07-27,90,3242
2000-07-27,99,3228
2000-07-27,115,3229
2000-07-27,131,3230
2000-07-27,147,3231
2000-07-27,163,3232
2000-07-27,179,3233
2000-07-27,195,3234
2000-07-27,211,3235
2000-07-27,227,3236
2000-07-28,1,3251
2000-07-28,17,3252
2000-07-28,33,3253
2000-07-28,49,3254
2000-07-28,65,3255
2000-07-28,81,3256
2000-07-28,106,3243
2000-07-28,122,3244
2000-07-28,138,3245
2000-07-28,154,3246
2000-07-28,170,3247
2000-07-28,186,3248
2000-07-28,202,3249
2000-07-28,218,3250
2000-07-29,8,3266
2000-07-29,24,3267
2000-07-29,40,3268
2000-07-29,56,3269
2000-07-29,72,3270
2000-07-29,88,3271
2000-07-29,97,3257
2000-07-29,129,3259
2000-07-29,145,3260
2000-07-29,161,3261
2000-07-29,177,3262
2000-07-29,193,3263
2000-07-29,209,3264
2000-07-29,225,3265
2000-07-30,15,3281
2000-07-30,31,3282
2000-07-30,47,3283
2000-07-30,63,3284
2000-07-30,79,3285
2000-07-30,104,3272
2000-07-30,120,3273
2000-07-30,136,3274
2000-07-30,152,3275
2000-07-30,168,3276
2000-07-30,184,3277
2000-07-30,200,3278
2000-07-30,216,3279
2000-07-30,232,3280
2000-07-31,38,3297
2000-07-31,54,3298
2000-07-31,70,3299
2000-07-31,86,3300
2000-07-31,95,3286
2000-07-31,111,3287
2000-07-31,127,3288
2000-07-31,143,3289
2000-08-01,13,3310
2000-08-01,29,3311
2000-08-01,45,3312
2000-08-01,61,3313
2000-08-01,77,3314
2000-08-01,93,3315
2000-08-01,102,3301
2000-08-01,118,3302
2000-08-01,134,3303
2000-08-01,150,3304
2000-08-01,166,3305
2000-08-01,182,3306
2000-08-01,198,3307
2000-08-01,214,3308
2000-08-01,230,3309
2000-08-02,68,3328
2000-08-02,84,3329
2000-08-02,109,3316
2000-08-02,125,3317
2000-08-02,141,3318
2000-08-02,157,3319
2000-08-02,173,3320
2000-08-02,189,3321
2000-08-02,205,3322
2000-08-02,221,3323
2000-08-03,11,3339
2000-08-03,27,3340
2000-08-03,43,3341
2000-08-03,59,3342
2000-08-03,75,3343
2000-08-03,91,3344
2000-08-03,100,3330
2000-08-03,116,3331
2000-08-03,132,3332
2000-08-03,164,3334
2000-08-03,180,3335
2000-08-03,196,3336
2000-08-03,212,3337
2000-08-04,34,3355
2000-08-04,50,3356
2000-08-04,107,3345
2000-08-04,123,3346
2000-08-04,139,3347
2000-08-04,155,3348
2000-08-04,171,3349
2000-08-04,187,3350
2000-08-04,203,3351
2000-08-05,9,3368
2000-08-05,25,3369
2000-08-05,57,3371
2000-08-05,89,3373
2000-08-05,98,3359
2000-08-05,114,3360
2000-08-05,130,3361
2000-08-05,146,3362
2000-08-05,162,3363
2000-08-05,178,3364
2000-08-05,194,3365
2000-08-05,210,3366
2000-08-05,226,3367
2000-08-06,16,3383
2000-08-06,32,3384
2000-08-06,48,3385
2000-08-06,64,3386
2000-08-06,80,3387
2000-08-06,105,3374
2000-08-06,121,3375
2000-08-06,137,3376
2000-08-06,153,3377
2000-08-06,169,3378
2000-08-06,185,3379
2000-08-06,201,3380
2000-08-06,217,3381
2000-08-06,233,3382
2000-08-07,7,3397
2000-08-07,23,3398
2000-08-07,71,3401
2000-08-07,87,3402
2000-08-07,96,3388
2000-08-07,112,3389
2000-08-07,128,3390
2000-08-07,144,3391
2000-08-07,160,3392
2000-08-07,176,3393
2000-08-07,192,3394
2000-08-07,208,3395
2000-08-07,224,3396
2000-08-08,14,3412
2000-08-08,30,3413
2000-08-08,46,3414
2000-08-08,62,3415
2000-08-08,78,3416
2000-08-08,103,3403
2000-08-08,119,3404
2000-08-08,135,3405
2000-08-08,151,3406
2000-08-08,167,3407
2000-08-08,183,3408
2000-08-08,199,3409
2000-08-08,215,3410
2000-08-08,231,3411
2000-08-09,5,3426
2000-08-09,21,3427
2000-08-09,37,3428
2000-08-09,53,3429
2000-08-09,69,3430
2000-08-09,85,3431
2000-08-09,94,3417
2000-08-09,110,3418
2000-08-09,126,3419
2000-08-09,142,3420
2000-08-09,158,3421
2000-08-09,174,3422
2000-08-09,190,3423
2000-08-09,206,3424
2000-08-09,222,3425
2000-08-10,12,3441
2000-08-10,28,3442
2000-08-10,44,3443
2000-08-10,60,3444
2000-08-10,76,3445
2000-08-10,92,3446
2000-08-10,101,3432
2000-08-10,117,3433
2000-08-10,133,3434
2000-08-10,149,3435
2000-08-10,165,3436
2000-08-10,181,3437
2000-08-10,197,3438
2000-08-10,213,3439
2000-08-10,229,3440
2000-08-11,3,3455
2000-08-11,19,3456
2000-08-11,35,3457
2000-08-11,51,3458
2000-08-11,67,3459
2000-08-11,83,3460
2000-08-11,108,3447
2000-08-11,124,3448
2000-08-11,140,3449
2000-08-11,156,3450
2000-08-11,172,3451
2000-08-11,188,3452
2000-08-11,204,3453
2000-08-11,220,3454
2000-08-12,10,3470
2000-08-12,26,3471
2000-08-12,42,3472
2000-08-12,58,3473
2000-08-12,74,3474
2000-08-12,90,3475
2000-08-12,99,3461
2000-08-12,115,3462
2000-08-12,131,3463
2000-08-12,147,3464
2000-08-12,163,3465
2000-08-12,179,3466
2000-08-12,195,3467
2000-08-12,211,3468
2000-08-12,227,3469
2000-08-13,1,3484
2000-08-13,17,3485
2000-08-13,33,3486
2000-08-13,65,3488
2000-08-13,81,3489
2000-08-13,106,3476
2000-08-13,122,3477
2000-08-13,138,3478
2000-08-13,154,3479
2000-08-13,170,3480
2000-08-13,186,3481
2000-08-13,202,3482
2000-08-13,218,3483
2000-08-14,8,3499
2000-08-14,24,3500
2000-08-14,40,3501
2000-08-14,56,3502
2000-08-14,72,3503
2000-08-14,88,3504
2000-08-14,97,3490
2000-08-14,113,3491
2000-08-14,129,3492
2000-08-14,145,3493
2000-08-14,161,3494
2000-08-14,177,3495
2000-08-14,193,3496
2000-08-14,209,3497
2000-08-14,225,3498
2000-08-15,15,3514
2000-08-15,31,3515
2000-08-15,47,3516
2000-08-15,63,3517
2000-08-15,79,3518
2000-08-15,104,3505
2000-08-15,120,3506
2000-08-15,136,3507
2000-08-15,152,3508
2000-08-15,168,3509
2000-08-15,184,3510
2000-08-15,200,3511
2000-08-15,216,3512
2000-08-15,232,3513
2000-08-16,6,3528
2000-08-16,22,3529
2000-08-16,38,3530
2000-08-16,54,3531
2000-08-16,70,3532
2000-08-16,86,3533
2000-08-16,95,3519
2000-08-16,111,3520
2000-08-16,127,3521
2000-08-16,159,3523
2000-08-16,175,3524
2000-08-16,191,3525
2000-08-16,207,3526
2000-08-16,223,3527
2000-08-17,13,3543
2000-08-17,29,3544
2000-08-17,45,3545
2000-08-17,61,3546
2000-08-17,77,3547
2000-08-17,93,3548
2000-08-17,102,3534
2000-08-17,118,3535
2000-08-17,134,3536
2000-08-17,150,3537
2000-08-17,166,3538
2000-08-17,182,3539
2000-08-17,198,3540
2000-08-17,214,3541
2000-08-17,230,3542
2000-08-18,4,3557
2000-08-18,20,3558
2000-08-18,36,3559
2000-08-18,52,3560
2000-08-18,68,3561
