"Var1","Var2","value"
"aod_mix_74","aod_mix_63",0.874
"aod_mix_01","aod_mix_64",0.849
"aod_mix_02","aod_mix_64",0.852
"aod_mix_03","aod_mix_64",0.854
"aod_mix_04","aod_mix_64",0.86
"aod_mix_05","aod_mix_64",0.868
"aod_mix_06","aod_mix_64",0.879
"aod_mix_07","aod_mix_64",0.891
"aod_mix_08","aod_mix_64",0.902
"aod_mix_09","aod_mix_64",0.912
"aod_mix_10","aod_mix_64",0.917
"aod_mix_11","aod_mix_64",0.902
"aod_mix_12","aod_mix_64",0.903
"aod_mix_13","aod_mix_64",0.905
"aod_mix_14","aod_mix_64",0.909
"aod_mix_15","aod_mix_64",0.913
"aod_mix_16","aod_mix_64",0.917
"aod_mix_17","aod_mix_64",0.921
"aod_mix_18","aod_mix_64",0.924
"aod_mix_19","aod_mix_64",0.924
"aod_mix_20","aod_mix_64",0.919
"aod_mix_21","aod_mix_64",0.918
"aod_mix_22","aod_mix_64",0.919
"aod_mix_23","aod_mix_64",0.919
"aod_mix_24","aod_mix_64",0.921
"aod_mix_25","aod_mix_64",0.921
"aod_mix_26","aod_mix_64",0.92
"aod_mix_27","aod_mix_64",0.918
"aod_mix_28","aod_mix_64",0.914
"aod_mix_29","aod_mix_64",0.909
"aod_mix_30","aod_mix_64",0.902
"aod_mix_31","aod_mix_64",0.912
"aod_mix_32","aod_mix_64",0.914
"aod_mix_33","aod_mix_64",0.916
"aod_mix_34","aod_mix_64",0.92
"aod_mix_35","aod_mix_64",0.924
"aod_mix_36","aod_mix_64",0.929
"aod_mix_37","aod_mix_64",0.933
"aod_mix_38","aod_mix_64",0.934
"aod_mix_39","aod_mix_64",0.932
"aod_mix_40","aod_mix_64",0.923
"aod_mix_41","aod_mix_64",0.812
"aod_mix_42","aod_mix_64",0.803
"aod_mix_43","aod_mix_64",0.801
"aod_mix_44","aod_mix_64",0.811
"aod_mix_45","aod_mix_64",0.833
"aod_mix_46","aod_mix_64",0.862
"aod_mix_47","aod_mix_64",0.892
"aod_mix_48","aod_mix_64",0.916
"aod_mix_49","aod_mix_64",0.926
"aod_mix_50","aod_mix_64",0.92
"aod_mix_51","aod_mix_64",0.923
"aod_mix_52","aod_mix_64",0.938
"aod_mix_53","aod_mix_64",0.935
"aod_mix_54","aod_mix_64",0.952
"aod_mix_55","aod_mix_64",0.965
"aod_mix_56","aod_mix_64",0.944
"aod_mix_57","aod_mix_64",0.979
"aod_mix_58","aod_mix_64",0.973
"aod_mix_59","aod_mix_64",0.943
"aod_mix_60","aod_mix_64",0.963
"aod_mix_61","aod_mix_64",0.953
"aod_mix_62","aod_mix_64",0.934
"aod_mix_63","aod_mix_64",0.992
"aod_mix_64","aod_mix_64",1
"aod_mix_65","aod_mix_64",0.991
"aod_mix_66","aod_mix_64",0.976
"aod_mix_67","aod_mix_64",0.972
"aod_mix_68","aod_mix_64",0.962
"aod_mix_69","aod_mix_64",0.938
"aod_mix_70","aod_mix_64",0.917
"aod_mix_71","aod_mix_64",0.923
"aod_mix_72","aod_mix_64",0.915
"aod_mix_73","aod_mix_64",0.903
"aod_mix_74","aod_mix_64",0.887
"aod_mix_01","aod_mix_65",0.83
"aod_mix_02","aod_mix_65",0.832
"aod_mix_03","aod_mix_65",0.835
"aod_mix_04","aod_mix_65",0.841
"aod_mix_05","aod_mix_65",0.849
"aod_mix_06","aod_mix_65",0.859
"aod_mix_07","aod_mix_65",0.87
"aod_mix_08","aod_mix_65",0.882
"aod_mix_09","aod_mix_65",0.891
"aod_mix_10","aod_mix_65",0.897
"aod_mix_11","aod_mix_65",0.882
"aod_mix_12","aod_mix_65",0.883
"aod_mix_13","aod_mix_65",0.885
"aod_mix_14","aod_mix_65",0.888
"aod_mix_15","aod_mix_65",0.892
"aod_mix_16","aod_mix_65",0.896
"aod_mix_17","aod_mix_65",0.9
"aod_mix_18","aod_mix_65",0.903
"aod_mix_19","aod_mix_65",0.904
"aod_mix_20","aod_mix_65",0.901
"aod_mix_21","aod_mix_65",0.89
"aod_mix_22","aod_mix_65",0.892
"aod_mix_23","aod_mix_65",0.893
"aod_mix_24","aod_mix_65",0.894
"aod_mix_25","aod_mix_65",0.896
"aod_mix_26","aod_mix_65",0.896
"aod_mix_27","aod_mix_65",0.895
"aod_mix_28","aod_mix_65",0.893
"aod_mix_29","aod_mix_65",0.889
"aod_mix_30","aod_mix_65",0.883
"aod_mix_31","aod_mix_65",0.898
"aod_mix_32","aod_mix_65",0.899
"aod_mix_33","aod_mix_65",0.901
"aod_mix_34","aod_mix_65",0.904
"aod_mix_35","aod_mix_65",0.908
"aod_mix_36","aod_mix_65",0.912
"aod_mix_37","aod_mix_65",0.916
"aod_mix_38","aod_mix_65",0.917
"aod_mix_39","aod_mix_65",0.914
"aod_mix_40","aod_mix_65",0.906
"aod_mix_41","aod_mix_65",0.824
"aod_mix_42","aod_mix_65",0.813
"aod_mix_43","aod_mix_65",0.81
"aod_mix_44","aod_mix_65",0.819
"aod_mix_45","aod_mix_65",0.84
"aod_mix_46","aod_mix_65",0.868
"aod_mix_47","aod_mix_65",0.895
"aod_mix_48","aod_mix_65",0.913
"aod_mix_49","aod_mix_65",0.917
"aod_mix_50","aod_mix_65",0.908
"aod_mix_51","aod_mix_65",0.9
"aod_mix_52","aod_mix_65",0.915
"aod_mix_53","aod_mix_65",0.916
"aod_mix_54","aod_mix_65",0.929
"aod_mix_55","aod_mix_65",0.942
"aod_mix_56","aod_mix_65",0.927
"aod_mix_57","aod_mix_65",0.958
"aod_mix_58","aod_mix_65",0.956
"aod_mix_59","aod_mix_65",0.931
"aod_mix_60","aod_mix_65",0.95
"aod_mix_61","aod_mix_65",0.942
"aod_mix_62","aod_mix_65",0.926
"aod_mix_63","aod_mix_65",0.976
"aod_mix_64","aod_mix_65",0.991
"aod_mix_65","aod_mix_65",1
"aod_mix_66","aod_mix_65",0.991
"aod_mix_67","aod_mix_65",0.968
"aod_mix_68","aod_mix_65",0.97
"aod_mix_69","aod_mix_65",0.954
"aod_mix_70","aod_mix_65",0.935
"aod_mix_71","aod_mix_65",0.923
"aod_mix_72","aod_mix_65",0.922
"aod_mix_73","aod_mix_65",0.913
"aod_mix_74","aod_mix_65",0.898
"aod_mix_01","aod_mix_66",0.811
"aod_mix_02","aod_mix_66",0.813
"aod_mix_03","aod_mix_66",0.816
"aod_mix_04","aod_mix_66",0.822
"aod_mix_05","aod_mix_66",0.829
"aod_mix_06","aod_mix_66",0.839
"aod_mix_07","aod_mix_66",0.851
"aod_mix_08","aod_mix_66",0.861
"aod_mix_09","aod_mix_66",0.87
"aod_mix_10","aod_mix_66",0.875
"aod_mix_11","aod_mix_66",0.861
"aod_mix_12","aod_mix_66",0.863
"aod_mix_13","aod_mix_66",0.864
"aod_mix_14","aod_mix_66",0.867
"aod_mix_15","aod_mix_66",0.871
"aod_mix_16","aod_mix_66",0.874
"aod_mix_17","aod_mix_66",0.878
"aod_mix_18","aod_mix_66",0.881
"aod_mix_19","aod_mix_66",0.883
"aod_mix_20","aod_mix_66",0.88
"aod_mix_21","aod_mix_66",0.863
"aod_mix_22","aod_mix_66",0.865
"aod_mix_23","aod_mix_66",0.866
"aod_mix_24","aod_mix_66",0.868
"aod_mix_25","aod_mix_66",0.87
"aod_mix_26","aod_mix_66",0.871
"aod_mix_27","aod_mix_66",0.871
"aod_mix_28","aod_mix_66",0.87
"aod_mix_29","aod_mix_66",0.867
"aod_mix_30","aod_mix_66",0.863
"aod_mix_31","aod_mix_66",0.88
"aod_mix_32","aod_mix_66",0.881
"aod_mix_33","aod_mix_66",0.882
"aod_mix_34","aod_mix_66",0.885
"aod_mix_35","aod_mix_66",0.888
"aod_mix_36","aod_mix_66",0.891
"aod_mix_37","aod_mix_66",0.894
"aod_mix_38","aod_mix_66",0.895
"aod_mix_39","aod_mix_66",0.893
"aod_mix_40","aod_mix_66",0.886
"aod_mix_41","aod_mix_66",0.825
"aod_mix_42","aod_mix_66",0.813
"aod_mix_43","aod_mix_66",0.809
"aod_mix_44","aod_mix_66",0.817
"aod_mix_45","aod_mix_66",0.836
"aod_mix_46","aod_mix_66",0.861
"aod_mix_47","aod_mix_66",0.884
"aod_mix_48","aod_mix_66",0.898
"aod_mix_49","aod_mix_66",0.9
"aod_mix_50","aod_mix_66",0.889
"aod_mix_51","aod_mix_66",0.878
"aod_mix_52","aod_mix_66",0.891
"aod_mix_53","aod_mix_66",0.894
"aod_mix_54","aod_mix_66",0.904
"aod_mix_55","aod_mix_66",0.918
"aod_mix_56","aod_mix_66",0.907
"aod_mix_57","aod_mix_66",0.934
"aod_mix_58","aod_mix_66",0.934
"aod_mix_59","aod_mix_66",0.915
"aod_mix_60","aod_mix_66",0.933
"aod_mix_61","aod_mix_66",0.927
"aod_mix_62","aod_mix_66",0.914
"aod_mix_63","aod_mix_66",0.955
"aod_mix_64","aod_mix_66",0.976
"aod_mix_65","aod_mix_66",0.991
"aod_mix_66","aod_mix_66",1
"aod_mix_67","aod_mix_66",0.958
"aod_mix_68","aod_mix_66",0.971
"aod_mix_69","aod_mix_66",0.966
"aod_mix_70","aod_mix_66",0.952
"aod_mix_71","aod_mix_66",0.921
"aod_mix_72","aod_mix_66",0.925
"aod_mix_73","aod_mix_66",0.92
"aod_mix_74","aod_mix_66",0.907
"aod_mix_01","aod_mix_67",0.833
"aod_mix_02","aod_mix_67",0.835
"aod_mix_03","aod_mix_67",0.837
"aod_mix_04","aod_mix_67",0.843
"aod_mix_05","aod_mix_67",0.851
"aod_mix_06","aod_mix_67",0.86
"aod_mix_07","aod_mix_67",0.871
"aod_mix_08","aod_mix_67",0.882
"aod_mix_09","aod_mix_67",0.891
"aod_mix_10","aod_mix_67",0.897
"aod_mix_11","aod_mix_67",0.869
"aod_mix_12","aod_mix_67",0.87
"aod_mix_13","aod_mix_67",0.871
"aod_mix_14","aod_mix_67",0.873
"aod_mix_15","aod_mix_67",0.876
"aod_mix_16","aod_mix_67",0.88
"aod_mix_17","aod_mix_67",0.885
"aod_mix_18","aod_mix_67",0.89
"aod_mix_19","aod_mix_67",0.894
"aod_mix_20","aod_mix_67",0.897
"aod_mix_21","aod_mix_67",0.894
"aod_mix_22","aod_mix_67",0.895
"aod_mix_23","aod_mix_67",0.897
"aod_mix_24","aod_mix_67",0.899
"aod_mix_25","aod_mix_67",0.902
"aod_mix_26","aod_mix_67",0.904
"aod_mix_27","aod_mix_67",0.905
"aod_mix_28","aod_mix_67",0.905
"aod_mix_29","aod_mix_67",0.903
"aod_mix_30","aod_mix_67",0.9
"aod_mix_31","aod_mix_67",0.863
"aod_mix_32","aod_mix_67",0.864
"aod_mix_33","aod_mix_67",0.865
"aod_mix_34","aod_mix_67",0.867
"aod_mix_35","aod_mix_67",0.872
"aod_mix_36","aod_mix_67",0.878
"aod_mix_37","aod_mix_67",0.884
"aod_mix_38","aod_mix_67",0.891
"aod_mix_39","aod_mix_67",0.897
"aod_mix_40","aod_mix_67",0.9
"aod_mix_41","aod_mix_67",0.762
"aod_mix_42","aod_mix_67",0.751
"aod_mix_43","aod_mix_67",0.747
"aod_mix_44","aod_mix_67",0.756
"aod_mix_45","aod_mix_67",0.777
"aod_mix_46","aod_mix_67",0.807
"aod_mix_47","aod_mix_67",0.84
"aod_mix_48","aod_mix_67",0.87
"aod_mix_49","aod_mix_67",0.89
"aod_mix_50","aod_mix_67",0.899
"aod_mix_51","aod_mix_67",0.883
"aod_mix_52","aod_mix_67",0.9
"aod_mix_53","aod_mix_67",0.926
"aod_mix_54","aod_mix_67",0.914
"aod_mix_55","aod_mix_67",0.937
"aod_mix_56","aod_mix_67",0.956
"aod_mix_57","aod_mix_67",0.963
"aod_mix_58","aod_mix_67",0.976
"aod_mix_59","aod_mix_67",0.974
"aod_mix_60","aod_mix_67",0.989
"aod_mix_61","aod_mix_67",0.988
"aod_mix_62","aod_mix_67",0.979
"aod_mix_63","aod_mix_67",0.968
"aod_mix_64","aod_mix_67",0.972
"aod_mix_65","aod_mix_67",0.968
"aod_mix_66","aod_mix_67",0.958
"aod_mix_67","aod_mix_67",1
"aod_mix_68","aod_mix_67",0.986
"aod_mix_69","aod_mix_67",0.96
"aod_mix_70","aod_mix_67",0.933
"aod_mix_71","aod_mix_67",0.971
"aod_mix_72","aod_mix_67",0.952
"aod_mix_73","aod_mix_67",0.929
"aod_mix_74","aod_mix_67",0.902
"aod_mix_01","aod_mix_68",0.81
"aod_mix_02","aod_mix_68",0.812
"aod_mix_03","aod_mix_68",0.814
"aod_mix_04","aod_mix_68",0.819
"aod_mix_05","aod_mix_68",0.827
"aod_mix_06","aod_mix_68",0.836
"aod_mix_07","aod_mix_68",0.846
"aod_mix_08","aod_mix_68",0.855
"aod_mix_09","aod_mix_68",0.863
"aod_mix_10","aod_mix_68",0.868
"aod_mix_11","aod_mix_68",0.845
"aod_mix_12","aod_mix_68",0.846
"aod_mix_13","aod_mix_68",0.847
"aod_mix_14","aod_mix_68",0.849
"aod_mix_15","aod_mix_68",0.851
"aod_mix_16","aod_mix_68",0.855
"aod_mix_17","aod_mix_68",0.859
"aod_mix_18","aod_mix_68",0.863
"aod_mix_19","aod_mix_68",0.867
"aod_mix_20","aod_mix_68",0.87
"aod_mix_21","aod_mix_68",0.859
"aod_mix_22","aod_mix_68",0.861
"aod_mix_23","aod_mix_68",0.862
"aod_mix_24","aod_mix_68",0.865
"aod_mix_25","aod_mix_68",0.867
"aod_mix_26","aod_mix_68",0.869
"aod_mix_27","aod_mix_68",0.871
"aod_mix_28","aod_mix_68",0.871
"aod_mix_29","aod_mix_68",0.871
"aod_mix_30","aod_mix_68",0.87
"aod_mix_31","aod_mix_68",0.848
"aod_mix_32","aod_mix_68",0.848
"aod_mix_33","aod_mix_68",0.849
"aod_mix_34","aod_mix_68",0.85
"aod_mix_35","aod_mix_68",0.854
"aod_mix_36","aod_mix_68",0.858
"aod_mix_37","aod_mix_68",0.864
"aod_mix_38","aod_mix_68",0.869
"aod_mix_39","aod_mix_68",0.873
"aod_mix_40","aod_mix_68",0.874
"aod_mix_41","aod_mix_68",0.77
"aod_mix_42","aod_mix_68",0.758
"aod_mix_43","aod_mix_68",0.753
"aod_mix_44","aod_mix_68",0.76
"aod_mix_45","aod_mix_68",0.78
"aod_mix_46","aod_mix_68",0.807
"aod_mix_47","aod_mix_68",0.836
"aod_mix_48","aod_mix_68",0.86
"aod_mix_49","aod_mix_68",0.874
"aod_mix_50","aod_mix_68",0.878
"aod_mix_51","aod_mix_68",0.859
"aod_mix_52","aod_mix_68",0.873
"aod_mix_53","aod_mix_68",0.896
"aod_mix_54","aod_mix_68",0.888
"aod_mix_55","aod_mix_68",0.91
"aod_mix_56","aod_mix_68",0.927
"aod_mix_57","aod_mix_68",0.936
"aod_mix_58","aod_mix_68",0.949
"aod_mix_59","aod_mix_68",0.95
"aod_mix_60","aod_mix_68",0.965
"aod_mix_61","aod_mix_68",0.965
"aod_mix_62","aod_mix_68",0.959
"aod_mix_63","aod_mix_68",0.947
"aod_mix_64","aod_mix_68",0.962
"aod_mix_65","aod_mix_68",0.97
"aod_mix_66","aod_mix_68",0.971
"aod_mix_67","aod_mix_68",0.986
"aod_mix_68","aod_mix_68",1
"aod_mix_69","aod_mix_68",0.985
"aod_mix_70","aod_mix_68",0.963
"aod_mix_71","aod_mix_68",0.97
"aod_mix_72","aod_mix_68",0.965
"aod_mix_73","aod_mix_68",0.946
"aod_mix_74","aod_mix_68",0.922
"aod_mix_01","aod_mix_69",0.79
"aod_mix_02","aod_mix_69",0.792
"aod_mix_03","aod_mix_69",0.794
"aod_mix_04","aod_mix_69",0.798
"aod_mix_05","aod_mix_69",0.805
"aod_mix_06","aod_mix_69",0.813
"aod_mix_07","aod_mix_69",0.822
"aod_mix_08","aod_mix_69",0.83
"aod_mix_09","aod_mix_69",0.836
"aod_mix_10","aod_mix_69",0.839
"aod_mix_11","aod_mix_69",0.822
"aod_mix_12","aod_mix_69",0.822
"aod_mix_13","aod_mix_69",0.823
"aod_mix_14","aod_mix_69",0.824
"aod_mix_15","aod_mix_69",0.826
"aod_mix_16","aod_mix_69",0.829
"aod_mix_17","aod_mix_69",0.832
"aod_mix_18","aod_mix_69",0.835
"aod_mix_19","aod_mix_69",0.838
"aod_mix_20","aod_mix_69",0.839
"aod_mix_21","aod_mix_69",0.824
"aod_mix_22","aod_mix_69",0.825
"aod_mix_23","aod_mix_69",0.826
"aod_mix_24","aod_mix_69",0.829
"aod_mix_25","aod_mix_69",0.831
"aod_mix_26","aod_mix_69",0.833
"aod_mix_27","aod_mix_69",0.834
"aod_mix_28","aod_mix_69",0.835
"aod_mix_29","aod_mix_69",0.835
"aod_mix_30","aod_mix_69",0.834
"aod_mix_31","aod_mix_69",0.828
"aod_mix_32","aod_mix_69",0.828
"aod_mix_33","aod_mix_69",0.828
"aod_mix_34","aod_mix_69",0.829
"aod_mix_35","aod_mix_69",0.831
"aod_mix_36","aod_mix_69",0.834
"aod_mix_37","aod_mix_69",0.838
"aod_mix_38","aod_mix_69",0.842
"aod_mix_39","aod_mix_69",0.844
"aod_mix_40","aod_mix_69",0.844
"aod_mix_41","aod_mix_69",0.765
"aod_mix_42","aod_mix_69",0.753
"aod_mix_43","aod_mix_69",0.747
"aod_mix_44","aod_mix_69",0.752
"aod_mix_45","aod_mix_69",0.77
"aod_mix_46","aod_mix_69",0.794
"aod_mix_47","aod_mix_69",0.818
"aod_mix_48","aod_mix_69",0.837
"aod_mix_49","aod_mix_69",0.847
"aod_mix_50","aod_mix_69",0.847
"aod_mix_51","aod_mix_69",0.833
"aod_mix_52","aod_mix_69",0.844
"aod_mix_53","aod_mix_69",0.861
"aod_mix_54","aod_mix_69",0.859
"aod_mix_55","aod_mix_69",0.878
"aod_mix_56","aod_mix_69",0.889
"aod_mix_57","aod_mix_69",0.903
"aod_mix_58","aod_mix_69",0.914
"aod_mix_59","aod_mix_69",0.915
"aod_mix_60","aod_mix_69",0.931
"aod_mix_61","aod_mix_69",0.932
"aod_mix_62","aod_mix_69",0.928
"aod_mix_63","aod_mix_69",0.919
"aod_mix_64","aod_mix_69",0.938
"aod_mix_65","aod_mix_69",0.954
"aod_mix_66","aod_mix_69",0.966
"aod_mix_67","aod_mix_69",0.96
"aod_mix_68","aod_mix_69",0.985
"aod_mix_69","aod_mix_69",1
"aod_mix_70","aod_mix_69",0.987
"aod_mix_71","aod_mix_69",0.956
"aod_mix_72","aod_mix_69",0.968
"aod_mix_73","aod_mix_69",0.96
"aod_mix_74","aod_mix_69",0.939
"aod_mix_01","aod_mix_70",0.781
"aod_mix_02","aod_mix_70",0.783
"aod_mix_03","aod_mix_70",0.784
"aod_mix_04","aod_mix_70",0.789
"aod_mix_05","aod_mix_70",0.795
"aod_mix_06","aod_mix_70",0.802
"aod_mix_07","aod_mix_70",0.81
"aod_mix_08","aod_mix_70",0.816
"aod_mix_09","aod_mix_70",0.82
"aod_mix_10","aod_mix_70",0.82
"aod_mix_11","aod_mix_70",0.808
"aod_mix_12","aod_mix_70",0.809
"aod_mix_13","aod_mix_70",0.809
"aod_mix_14","aod_mix_70",0.81
"aod_mix_15","aod_mix_70",0.811
"aod_mix_16","aod_mix_70",0.812
"aod_mix_17","aod_mix_70",0.814
"aod_mix_18","aod_mix_70",0.816
"aod_mix_19","aod_mix_70",0.817
"aod_mix_20","aod_mix_70",0.816
"aod_mix_21","aod_mix_70",0.8
"aod_mix_22","aod_mix_70",0.801
"aod_mix_23","aod_mix_70",0.802
"aod_mix_24","aod_mix_70",0.804
"aod_mix_25","aod_mix_70",0.805
"aod_mix_26","aod_mix_70",0.807
"aod_mix_27","aod_mix_70",0.807
"aod_mix_28","aod_mix_70",0.808
"aod_mix_29","aod_mix_70",0.807
"aod_mix_30","aod_mix_70",0.806
"aod_mix_31","aod_mix_70",0.815
"aod_mix_32","aod_mix_70",0.815
"aod_mix_33","aod_mix_70",0.814
"aod_mix_34","aod_mix_70",0.814
"aod_mix_35","aod_mix_70",0.815
"aod_mix_36","aod_mix_70",0.817
"aod_mix_37","aod_mix_70",0.819
"aod_mix_38","aod_mix_70",0.821
"aod_mix_39","aod_mix_70",0.821
"aod_mix_40","aod_mix_70",0.819
"aod_mix_41","aod_mix_70",0.758
"aod_mix_42","aod_mix_70",0.745
"aod_mix_43","aod_mix_70",0.739
"aod_mix_44","aod_mix_70",0.742
"aod_mix_45","aod_mix_70",0.757
"aod_mix_46","aod_mix_70",0.778
"aod_mix_47","aod_mix_70",0.798
"aod_mix_48","aod_mix_70",0.814
"aod_mix_49","aod_mix_70",0.822
"aod_mix_50","aod_mix_70",0.821
"aod_mix_51","aod_mix_70",0.816
"aod_mix_52","aod_mix_70",0.825
"aod_mix_53","aod_mix_70",0.834
"aod_mix_54","aod_mix_70",0.839
"aod_mix_55","aod_mix_70",0.854
"aod_mix_56","aod_mix_70",0.858
"aod_mix_57","aod_mix_70",0.878
"aod_mix_58","aod_mix_70",0.885
"aod_mix_59","aod_mix_70",0.883
"aod_mix_60","aod_mix_70",0.902
"aod_mix_61","aod_mix_70",0.901
"aod_mix_62","aod_mix_70",0.897
"aod_mix_63","aod_mix_70",0.896
"aod_mix_64","aod_mix_70",0.917
"aod_mix_65","aod_mix_70",0.935
"aod_mix_66","aod_mix_70",0.952
"aod_mix_67","aod_mix_70",0.933
"aod_mix_68","aod_mix_70",0.963
"aod_mix_69","aod_mix_70",0.987
"aod_mix_70","aod_mix_70",1
"aod_mix_71","aod_mix_70",0.936
"aod_mix_72","aod_mix_70",0.961
"aod_mix_73","aod_mix_70",0.968
"aod_mix_74","aod_mix_70",0.958
"aod_mix_01","aod_mix_71",0.819
"aod_mix_02","aod_mix_71",0.821
"aod_mix_03","aod_mix_71",0.822
"aod_mix_04","aod_mix_71",0.827
"aod_mix_05","aod_mix_71",0.833
"aod_mix_06","aod_mix_71",0.84
"aod_mix_07","aod_mix_71",0.847
"aod_mix_08","aod_mix_71",0.853
"aod_mix_09","aod_mix_71",0.857
"aod_mix_10","aod_mix_71",0.857
"aod_mix_11","aod_mix_71",0.839
"aod_mix_12","aod_mix_71",0.839
"aod_mix_13","aod_mix_71",0.839
"aod_mix_14","aod_mix_71",0.839
"aod_mix_15","aod_mix_71",0.84
"aod_mix_16","aod_mix_71",0.841
"aod_mix_17","aod_mix_71",0.843
"aod_mix_18","aod_mix_71",0.845
"aod_mix_19","aod_mix_71",0.848
"aod_mix_20","aod_mix_71",0.851
"aod_mix_21","aod_mix_71",0.852
"aod_mix_22","aod_mix_71",0.852
"aod_mix_23","aod_mix_71",0.853
"aod_mix_24","aod_mix_71",0.855
"aod_mix_25","aod_mix_71",0.857
"aod_mix_26","aod_mix_71",0.859
"aod_mix_27","aod_mix_71",0.86
"aod_mix_28","aod_mix_71",0.861
"aod_mix_29","aod_mix_71",0.861
"aod_mix_30","aod_mix_71",0.86
"aod_mix_31","aod_mix_71",0.827
"aod_mix_32","aod_mix_71",0.826
"aod_mix_33","aod_mix_71",0.825
"aod_mix_34","aod_mix_71",0.825
"aod_mix_35","aod_mix_71",0.826
"aod_mix_36","aod_mix_71",0.83
"aod_mix_37","aod_mix_71",0.834
"aod_mix_38","aod_mix_71",0.84
"aod_mix_39","aod_mix_71",0.845
"aod_mix_40","aod_mix_71",0.85
"aod_mix_41","aod_mix_71",0.728
"aod_mix_42","aod_mix_71",0.716
"aod_mix_43","aod_mix_71",0.711
"aod_mix_44","aod_mix_71",0.716
"aod_mix_45","aod_mix_71",0.734
"aod_mix_46","aod_mix_71",0.759
"aod_mix_47","aod_mix_71",0.788
"aod_mix_48","aod_mix_71",0.815
"aod_mix_49","aod_mix_71",0.835
"aod_mix_50","aod_mix_71",0.848
"aod_mix_51","aod_mix_71",0.844
"aod_mix_52","aod_mix_71",0.853
"aod_mix_53","aod_mix_71",0.879
"aod_mix_54","aod_mix_71",0.866
"aod_mix_55","aod_mix_71",0.887
"aod_mix_56","aod_mix_71",0.916
"aod_mix_57","aod_mix_71",0.915
"aod_mix_58","aod_mix_71",0.933
"aod_mix_59","aod_mix_71",0.951
"aod_mix_60","aod_mix_71",0.961
"aod_mix_61","aod_mix_71",0.968
"aod_mix_62","aod_mix_71",0.974
"aod_mix_63","aod_mix_71",0.918
"aod_mix_64","aod_mix_71",0.923
"aod_mix_65","aod_mix_71",0.923
"aod_mix_66","aod_mix_71",0.921
"aod_mix_67","aod_mix_71",0.971
"aod_mix_68","aod_mix_71",0.97
"aod_mix_69","aod_mix_71",0.956
"aod_mix_70","aod_mix_71",0.936
"aod_mix_71","aod_mix_71",1
"aod_mix_72","aod_mix_71",0.984
"aod_mix_73","aod_mix_71",0.958
"aod_mix_74","aod_mix_71",0.926
"aod_mix_01","aod_mix_72",0.815
"aod_mix_02","aod_mix_72",0.816
"aod_mix_03","aod_mix_72",0.818
"aod_mix_04","aod_mix_72",0.822
"aod_mix_05","aod_mix_72",0.827
"aod_mix_06","aod_mix_72",0.833
"aod_mix_07","aod_mix_72",0.839
"aod_mix_08","aod_mix_72",0.843
"aod_mix_09","aod_mix_72",0.844
"aod_mix_10","aod_mix_72",0.842
"aod_mix_11","aod_mix_72",0.833
"aod_mix_12","aod_mix_72",0.833
"aod_mix_13","aod_mix_72",0.833
"aod_mix_14","aod_mix_72",0.832
"aod_mix_15","aod_mix_72",0.831
"aod_mix_16","aod_mix_72",0.831
"aod_mix_17","aod_mix_72",0.832
"aod_mix_18","aod_mix_72",0.832
"aod_mix_19","aod_mix_72",0.832
"aod_mix_20","aod_mix_72",0.832
"aod_mix_21","aod_mix_72",0.831
"aod_mix_22","aod_mix_72",0.832
"aod_mix_23","aod_mix_72",0.832
"aod_mix_24","aod_mix_72",0.833
"aod_mix_25","aod_mix_72",0.835
"aod_mix_26","aod_mix_72",0.835
"aod_mix_27","aod_mix_72",0.836
"aod_mix_28","aod_mix_72",0.835
"aod_mix_29","aod_mix_72",0.834
"aod_mix_30","aod_mix_72",0.833
"aod_mix_31","aod_mix_72",0.826
"aod_mix_32","aod_mix_72",0.825
"aod_mix_33","aod_mix_72",0.823
"aod_mix_34","aod_mix_72",0.822
"aod_mix_35","aod_mix_72",0.822
"aod_mix_36","aod_mix_72",0.823
"aod_mix_37","aod_mix_72",0.826
"aod_mix_38","aod_mix_72",0.828
"aod_mix_39","aod_mix_72",0.83
"aod_mix_40","aod_mix_72",0.832
"aod_mix_41","aod_mix_72",0.74
"aod_mix_42","aod_mix_72",0.727
"aod_mix_43","aod_mix_72",0.721
"aod_mix_44","aod_mix_72",0.724
"aod_mix_45","aod_mix_72",0.74
"aod_mix_46","aod_mix_72",0.762
"aod_mix_47","aod_mix_72",0.786
"aod_mix_48","aod_mix_72",0.808
"aod_mix_49","aod_mix_72",0.822
"aod_mix_50","aod_mix_72",0.83
"aod_mix_51","aod_mix_72",0.836
"aod_mix_52","aod_mix_72",0.841
"aod_mix_53","aod_mix_72",0.855
"aod_mix_54","aod_mix_72",0.855
"aod_mix_55","aod_mix_72",0.87
"aod_mix_56","aod_mix_72",0.888
"aod_mix_57","aod_mix_72",0.897
"aod_mix_58","aod_mix_72",0.91
"aod_mix_59","aod_mix_72",0.921
"aod_mix_60","aod_mix_72",0.935
"aod_mix_61","aod_mix_72",0.941
"aod_mix_62","aod_mix_72",0.945
"aod_mix_63","aod_mix_72",0.905
"aod_mix_64","aod_mix_72",0.915
"aod_mix_65","aod_mix_72",0.922
"aod_mix_66","aod_mix_72",0.925
"aod_mix_67","aod_mix_72",0.952
"aod_mix_68","aod_mix_72",0.965
"aod_mix_69","aod_mix_72",0.968
"aod_mix_70","aod_mix_72",0.961
"aod_mix_71","aod_mix_72",0.984
"aod_mix_72","aod_mix_72",1
"aod_mix_73","aod_mix_72",0.985
